AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
405536,2434.855,883.4255,593.9301,0.7403,718.5711,0.9785,414464,0.7554,1.4874,0.8596,0.8134,0.0022,0.0015,0.6616,0.9841,ROTANA
374069,2316.5759,843.6231,568.7056,0.7386,690.13,0.9816,381065,0.7557,1.4834,0.8759,0.8181,0.0023,0.0015,0.6692,0.9927,ROTANA
409026,2374.2561,841.9844,627.4827,0.6668,721.6565,0.9882,413914,0.7947,1.3418,0.9118,0.8571,0.0021,0.0015,0.7346,0.9857,ROTANA
359018,2276.5271,819.6603,571.9311,0.7163,676.1035,0.9819,365618,0.7587,1.4331,0.8705,0.8249,0.0023,0.0016,0.6804,0.9751,ROTANA
395127,2354.0039,829.4393,613.8098,0.6726,709.2893,0.9819,402402,0.7501,1.3513,0.896,0.8551,0.0021,0.0016,0.7313,0.9882,ROTANA
368512,2294.5259,786.4102,602.9735,0.642,684.9847,0.9862,373660,0.764,1.3042,0.8796,0.871,0.0021,0.0016,0.7587,0.9895,ROTANA
410233,2402.864,834.9078,633.4919,0.6514,722.7205,0.9866,415823,0.7771,1.3179,0.8929,0.8656,0.002,0.0015,0.7493,0.9876,ROTANA
385907,2330.0549,824.371,600.6796,0.6849,700.9651,0.9881,390557,0.7334,1.3724,0.8932,0.8503,0.0021,0.0016,0.723,0.9923,ROTANA
417314,2439.98,834.7051,644.6805,0.6352,728.9312,0.9891,421904,0.7194,1.2948,0.8808,0.8733,0.002,0.0015,0.7626,0.9874,ROTANA
379703,2327.3159,808.626,603.513,0.6656,695.3077,0.9815,386849,0.7885,1.3399,0.8809,0.8599,0.0021,0.0016,0.7394,0.9906,ROTANA
377612,2362.448,829.2473,589.1064,0.7038,693.3906,0.9792,385637,0.7306,1.4076,0.8502,0.8362,0.0022,0.0016,0.6992,0.9842,ROTANA
316184,2170.9709,770.8669,546.0904,0.7058,634.4903,0.9617,328792,0.7425,1.4116,0.843,0.8231,0.0024,0.0017,0.6775,0.9563,ROTANA
398448,2435.2981,873.0358,590.1165,0.737,712.2638,0.9832,405275,0.7687,1.4794,0.8443,0.8158,0.0022,0.0015,0.6656,0.9847,ROTANA
365350,2262.248,826.7336,569.2995,0.7251,682.0396,0.9837,371396,0.7291,1.4522,0.8971,0.825,0.0023,0.0016,0.6806,0.9884,ROTANA
353219,2326.47,821.9995,558.0138,0.7343,670.6209,0.9693,364420,0.734,1.4731,0.8201,0.8158,0.0023,0.0016,0.6656,0.9805,ROTANA
379002,2529.803,860.1957,573.9624,0.7448,694.6656,0.9661,392289,0.6699,1.4987,0.7442,0.8076,0.0023,0.0015,0.6522,0.9774,ROTANA
350929,2255.021,783.9074,580.9299,0.6714,668.4435,0.9662,363224,0.7024,1.3494,0.8672,0.8527,0.0022,0.0017,0.7271,0.9812,ROTANA
349240,2243.5029,775.2019,584.65,0.6567,666.8329,0.9857,354324,0.7335,1.3259,0.8719,0.8602,0.0022,0.0017,0.74,0.9811,ROTANA
389395,2408.4829,892.5831,560.5852,0.7782,704.1258,0.9766,398722,0.7306,1.5922,0.8436,0.7889,0.0023,0.0014,0.6223,0.9909,ROTANA
442588,2718.394,849.6819,672.2542,0.6116,750.6801,0.9619,460137,0.7262,1.2639,0.7526,0.8835,0.0019,0.0015,0.7805,0.9866,ROTANA
417895,2456.103,855.4005,632.3137,0.6735,729.4384,0.9839,424753,0.7096,1.3528,0.8705,0.8527,0.002,0.0015,0.7272,0.9837,ROTANA
419639,2478.1851,915.9321,587.1704,0.7675,730.9589,0.9822,427225,0.738,1.5599,0.8587,0.798,0.0022,0.0014,0.6369,0.9935,ROTANA
382799,2370.5449,868.9788,572.6002,0.7522,698.1367,0.9871,387811,0.7864,1.5176,0.856,0.8034,0.0023,0.0015,0.6454,0.9795,ROTANA
343845,2197.675,774.8041,569.8189,0.6776,661.6624,0.9863,348613,0.7628,1.3597,0.8946,0.854,0.0023,0.0017,0.7293,0.9916,ROTANA
387499,2453.094,849.3842,590.2296,0.7191,702.4095,0.9719,398684,0.7096,1.4391,0.8092,0.827,0.0022,0.0015,0.6839,0.9841,ROTANA
419881,2440.189,843.5652,645.4122,0.6439,731.1697,0.9893,424423,0.7533,1.307,0.8861,0.8668,0.002,0.0015,0.7513,0.9819,ROTANA
376183,2327.835,823.8969,589.002,0.6992,692.0773,0.9747,385937,0.6888,1.3988,0.8724,0.84,0.0022,0.0016,0.7056,0.987,ROTANA
436352,2633.251,863.0063,650.1967,0.6576,745.3728,0.9783,446045,0.6637,1.3273,0.7908,0.8637,0.002,0.0015,0.746,0.9901,ROTANA
343814,2231.1201,786.3395,563.5261,0.6974,661.6325,0.9808,350554,0.703,1.3954,0.8679,0.8414,0.0023,0.0016,0.708,0.9879,ROTANA
435003,2521.8469,870.0806,647.3481,0.6682,744.2197,0.9744,446419,0.7493,1.3441,0.8595,0.8553,0.002,0.0015,0.7316,0.9833,ROTANA
345078,2204.9231,787.3609,566.3853,0.6947,662.8476,0.989,348921,0.7212,1.3902,0.8919,0.8419,0.0023,0.0016,0.7087,0.9852,ROTANA
362850,2295.7791,802.9214,584.5999,0.6855,679.7021,0.9774,371256,0.7012,1.3735,0.8651,0.8465,0.0022,0.0016,0.7166,0.9843,ROTANA
412688,2640.7351,924.9248,576.3412,0.7821,724.8798,0.9723,424464,0.7013,1.6048,0.7437,0.7837,0.0022,0.0014,0.6142,0.9857,ROTANA
399876,2377.1899,821.8986,628.6398,0.6442,713.539,0.9912,403438,0.731,1.3074,0.8892,0.8682,0.0021,0.0016,0.7537,0.9854,ROTANA
402063,2547.897,884.2006,606.6811,0.7275,715.4876,0.9373,428938,0.7168,1.4574,0.7783,0.8092,0.0022,0.0015,0.6548,0.9543,ROTANA
389064,2342.3311,826.6586,603.5352,0.6834,703.8265,0.9913,392486,0.7232,1.3697,0.8911,0.8514,0.0021,0.0016,0.7249,0.9929,ROTANA
420809,2512.29,828.7861,656.6302,0.6102,731.9772,0.9794,429643,0.7261,1.2622,0.8378,0.8832,0.002,0.0016,0.78,0.9845,ROTANA
335782,2171.8191,784.9254,548.2628,0.7156,653.8585,0.9916,338621,0.7642,1.4317,0.8946,0.833,0.0023,0.0016,0.6939,0.9935,ROTANA
425374,2466.8701,847.059,647.6719,0.6445,735.9368,0.9838,432357,0.6929,1.3079,0.8784,0.8688,0.002,0.0015,0.7548,0.9872,ROTANA
391106,2369.116,856.8085,587.2197,0.7282,705.671,0.9842,397388,0.7417,1.4591,0.8757,0.8236,0.0022,0.0015,0.6783,0.9897,ROTANA
344013,2195.156,823.1342,534.9045,0.7601,661.824,0.9897,347582,0.7637,1.5388,0.8971,0.804,0.0024,0.0016,0.6465,0.9948,ROTANA
426615,2450.561,799.2291,691.8159,0.5007,737.0096,0.987,432255,0.7445,1.1553,0.8927,0.9222,0.0019,0.0016,0.8504,0.9824,ROTANA
345938,2256.375,828.0157,536.2778,0.7619,663.6731,0.9843,351450,0.7086,1.544,0.8539,0.8015,0.0024,0.0016,0.6424,0.9919,ROTANA
403486,2348.0891,834.4036,620.4424,0.6687,716.7526,0.9901,407532,0.7733,1.3449,0.9196,0.859,0.0021,0.0015,0.7379,0.9923,ROTANA
445394,2482.9741,880.809,647.2557,0.6782,753.056,0.9897,450019,0.7901,1.3608,0.9078,0.855,0.002,0.0015,0.731,0.9947,ROTANA
410745,2438.5959,904.5048,583.305,0.7643,723.1713,0.9883,415594,0.7545,1.5507,0.868,0.7995,0.0022,0.0014,0.6392,0.9912,ROTANA
473650,2597.4441,891.0983,685.71,0.6386,776.5757,0.9874,479704,0.7258,1.2995,0.8822,0.8715,0.0019,0.0014,0.7595,0.987,ROTANA
294001,2074.262,732.5558,526.1931,0.6957,611.8282,0.9767,301007,0.7036,1.3922,0.8587,0.8352,0.0025,0.0018,0.6976,0.9711,ROTANA
420057,2443.8411,836.4046,648.322,0.6318,731.3229,0.9789,429125,0.7308,1.2901,0.8838,0.8744,0.002,0.0015,0.7645,0.9863,ROTANA
397581,2408.3799,833.4241,612.3292,0.6784,711.4885,0.983,404461,0.6804,1.3611,0.8614,0.8537,0.0021,0.0015,0.7288,0.9919,ROTANA
359037,2249.9441,783.8896,614.4819,0.6209,676.1214,0.9604,373845,0.7648,1.2757,0.8913,0.8625,0.0022,0.0017,0.7439,0.949,ROTANA
337806,2227.0901,814.9735,542.2561,0.7465,655.8262,0.9682,348887,0.73,1.5029,0.8559,0.8047,0.0024,0.0016,0.6476,0.9733,ROTANA
413120,2426.52,824.3616,645.8687,0.6214,725.2591,0.9823,420557,0.7068,1.2764,0.8817,0.8798,0.002,0.0016,0.774,0.9879,ROTANA
418304,2393.2261,819.7679,666.4039,0.5824,729.7953,0.9788,427359,0.7246,1.2301,0.9178,0.8902,0.002,0.0016,0.7925,0.9749,ROTANA
443091,2540.2661,900.9417,635.8699,0.7084,751.1065,0.9861,449339,0.7589,1.4169,0.8629,0.8337,0.002,0.0014,0.695,0.9848,ROTANA
474303,2567.4089,904.8582,670.7078,0.6713,777.1109,0.9922,478022,0.812,1.3491,0.9042,0.8588,0.0019,0.0014,0.7376,0.9951,ROTANA
438566,2547.54,911.9298,620.2306,0.7331,747.2614,0.978,448437,0.7127,1.4703,0.8492,0.8194,0.0021,0.0014,0.6715,0.9873,ROTANA
306838,2083.2939,735.817,538.9604,0.6808,625.0426,0.9843,311721,0.7458,1.3653,0.8884,0.8495,0.0024,0.0018,0.7216,0.9851,ROTANA
443310,2505.5481,847.0129,674.6112,0.6047,751.2921,0.9814,451720,0.7137,1.2556,0.8874,0.887,0.0019,0.0015,0.7868,0.9878,ROTANA
404061,2413.9541,881.0171,591.0157,0.7416,717.2632,0.9876,409147,0.723,1.4907,0.8714,0.8141,0.0022,0.0015,0.6628,0.988,ROTANA
363000,2213.5681,758.2262,614.7969,0.5853,679.8426,0.9899,366699,0.757,1.2333,0.931,0.8966,0.0021,0.0017,0.8039,0.9915,ROTANA
338672,2246.271,810.6025,546.3474,0.7387,656.6663,0.9685,349688,0.6749,1.4837,0.8435,0.8101,0.0024,0.0016,0.6563,0.9737,ROTANA
409795,2455.8789,846.9769,626.7124,0.6727,722.3345,0.9774,419259,0.6941,1.3515,0.8538,0.8528,0.0021,0.0015,0.7273,0.983,ROTANA
415137,2366.7019,817.0651,652.5554,0.6018,727.0274,0.992,418470,0.7405,1.2521,0.9314,0.8898,0.002,0.0016,0.7918,0.9914,ROTANA
412809,2519.761,907.7038,591.211,0.7588,724.986,0.982,420356,0.7434,1.5353,0.817,0.7987,0.0022,0.0014,0.6379,0.9794,ROTANA
476879,2615.5859,920.805,661.1169,0.6961,779.2183,0.9872,483065,0.7617,1.3928,0.876,0.8462,0.0019,0.0014,0.7161,0.9974,ROTANA
421712,2499.386,881.3112,620.4713,0.7102,732.7621,0.9828,429082,0.7142,1.4204,0.8483,0.8314,0.0021,0.0015,0.6913,0.9819,ROTANA
306429,2104.136,748.6997,527.6392,0.7095,624.6259,0.9861,310757,0.7806,1.419,0.8697,0.8343,0.0024,0.0017,0.696,0.9876,ROTANA
485302,2644.2271,935.4223,666.793,0.7013,786.0698,0.9841,493152,0.8093,1.4029,0.8722,0.8403,0.0019,0.0014,0.7062,0.9907,ROTANA
407286,2448.384,870.6734,604.8426,0.7193,720.1199,0.9837,414030,0.7085,1.4395,0.8538,0.8271,0.0021,0.0015,0.6841,0.9847,ROTANA
365333,2322.74,856.04,548.2668,0.768,682.0237,0.984,371273,0.8102,1.5614,0.8509,0.7967,0.0023,0.0015,0.6348,0.9911,ROTANA
322070,2190.1379,794.1199,526.4727,0.7487,640.3688,0.9845,327134,0.6503,1.5084,0.8438,0.8064,0.0025,0.0016,0.6503,0.9808,ROTANA
391145,2403.439,886.7218,564.2692,0.7714,705.7062,0.9809,398756,0.7272,1.5715,0.8509,0.7959,0.0023,0.0014,0.6334,0.9953,ROTANA
393597,2314.4861,786.859,640.9199,0.5801,707.9147,0.9898,397668,0.7909,1.2277,0.9233,0.8997,0.002,0.0016,0.8094,0.9937,ROTANA
410245,2504.6201,894.1769,596.6318,0.7448,722.731,0.9824,417577,0.759,1.4987,0.8218,0.8083,0.0022,0.0015,0.6533,0.9791,ROTANA
471281,2625.2109,904.7755,672.9673,0.6684,774.6313,0.9795,481134,0.7397,1.3445,0.8593,0.8562,0.0019,0.0014,0.733,0.9855,ROTANA
401863,2463.082,852.3126,617.6403,0.6891,715.3096,0.9818,409326,0.746,1.3799,0.8324,0.8393,0.0021,0.0015,0.7044,0.972,ROTANA
466516,2517.989,859.3656,695.9106,0.5867,770.7053,0.9917,470414,0.809,1.2349,0.9246,0.8968,0.0018,0.0015,0.8043,0.9932,ROTANA
313775,2112.8359,761.2759,531.9149,0.7154,632.0686,0.9873,317818,0.8042,1.4312,0.8833,0.8303,0.0024,0.0017,0.6894,0.9866,ROTANA
375249,2361.915,845.2822,571.5057,0.7368,691.2177,0.9784,383519,0.7984,1.479,0.8453,0.8177,0.0023,0.0015,0.6687,0.989,ROTANA
410371,2472.636,905.2772,583.0439,0.765,722.842,0.9844,416888,0.6911,1.5527,0.8435,0.7985,0.0022,0.0014,0.6376,0.9899,ROTANA
334390,2217.8301,802.2562,542.3231,0.7369,652.5018,0.9861,339100,0.6706,1.4793,0.8543,0.8133,0.0024,0.0016,0.6615,0.9786,ROTANA
421946,2481.4951,897.4323,606.2374,0.7373,732.9655,0.9809,430148,0.7421,1.4803,0.8611,0.8167,0.0021,0.0014,0.6671,0.9875,ROTANA
378125,2338.3799,826.2022,592.3029,0.6972,693.8615,0.9764,387284,0.7932,1.3949,0.869,0.8398,0.0022,0.0016,0.7053,0.9838,ROTANA
452293,2540.5979,918.8098,628.7631,0.7292,758.8658,0.9902,456763,0.8115,1.4613,0.8806,0.8259,0.002,0.0014,0.6821,0.9968,ROTANA
339538,2261.261,727.2855,607.8656,0.549,657.5053,0.9815,345936,0.71,1.1965,0.8344,0.9041,0.0021,0.0018,0.8173,0.9779,ROTANA
448634,2522.3091,906.9396,631.2845,0.718,755.79,0.9904,453005,0.7965,1.4367,0.8861,0.8333,0.002,0.0014,0.6945,0.9977,ROTANA
369382,2397.4419,819.9177,583.7723,0.7022,685.7928,0.9777,377795,0.7086,1.4045,0.8076,0.8364,0.0022,0.0016,0.6996,0.9826,ROTANA
430797,2525.6411,933.526,595.9404,0.7697,740.6131,0.9752,441741,0.7585,1.5665,0.8487,0.7934,0.0022,0.0014,0.6294,0.9859,ROTANA
403926,2464.7891,843.9724,625.0685,0.6719,717.1433,0.9678,417345,0.7473,1.3502,0.8355,0.8497,0.0021,0.0015,0.722,0.9749,ROTANA
350033,2232.9929,801.6467,558.6144,0.7172,667.5896,0.9872,354582,0.7811,1.4351,0.8822,0.8328,0.0023,0.0016,0.6935,0.9952,ROTANA
362994,2338.2161,834.395,563.8201,0.7372,679.837,0.9701,374179,0.7485,1.4799,0.8343,0.8148,0.0023,0.0016,0.6638,0.9824,ROTANA
468855,2620.2681,918.2051,662.6828,0.6922,772.6349,0.9832,476855,0.7408,1.3856,0.8581,0.8415,0.002,0.0014,0.7081,0.9811,ROTANA
388951,2422.0439,781.0228,640.3862,0.5725,703.7242,0.9782,397626,0.7187,1.2196,0.8332,0.901,0.002,0.0016,0.8119,0.9901,ROTANA
329691,2811.9971,899.2563,475.1783,0.849,647.9009,0.9651,341597,0.8048,1.8925,0.5239,0.7205,0.0027,0.0014,0.5191,0.9824,SAFAVI
334283,2307.666,868.3939,492.134,0.8239,652.3974,0.9803,340999,0.7825,1.7645,0.7888,0.7513,0.0026,0.0015,0.5644,0.9959,SAFAVI
346537,2315.5601,910.2367,486.0287,0.8455,664.2474,0.9851,351786,0.6474,1.8728,0.8122,0.7298,0.0026,0.0014,0.5325,0.9973,SAFAVI
345062,2668.8879,944.9453,468.3525,0.8685,662.8322,0.9694,355967,0.6318,2.0176,0.6088,0.7015,0.0027,0.0014,0.492,0.9927,SAFAVI
332213,2502.166,887.0002,480.4225,0.8406,650.3743,0.9675,343374,0.62,1.8463,0.6668,0.7332,0.0027,0.0014,0.5376,0.9926,SAFAVI
360895,2317.3181,879.8793,523.5499,0.8037,677.8685,0.986,366019,0.7472,1.6806,0.8445,0.7704,0.0024,0.0015,0.5935,0.9975,SAFAVI
261748,2147.834,843.7059,399.5622,0.8808,577.2936,0.9724,269176,0.7465,2.1116,0.713,0.6842,0.0032,0.0015,0.4682,0.9886,SAFAVI
272004,2183.8789,899.807,391.8441,0.9002,588.4949,0.9647,281945,0.8275,2.2963,0.7167,0.654,0.0033,0.0014,0.4277,0.9823,SAFAVI
310636,2172.677,799.2029,499.2812,0.7808,628.899,0.9778,317703,0.7144,1.6007,0.8269,0.7869,0.0026,0.0016,0.6192,0.9912,SAFAVI
390161,2501.55,961.1851,518.9106,0.8418,704.818,0.9819,397351,0.6189,1.8523,0.7835,0.7333,0.0025,0.0013,0.5377,0.996,SAFAVI
1987,2289.3059,1222.723,2.2832,1,50.2984,0.8804,2257,0.8528,535.5257,0.0048,0.0411,0.6154,0.0011,0.0017,0.9062,SAFAVI
324871,2196.303,817.7822,518.3866,0.7734,643.1474,0.9747,333319,0.6839,1.5776,0.8463,0.7865,0.0025,0.0016,0.6185,0.9757,SAFAVI
296641,2042.588,760.566,498.9828,0.7547,614.569,0.9866,300676,0.7493,1.5242,0.8935,0.808,0.0026,0.0017,0.6529,0.9952,SAFAVI
315981,2314.436,923.5089,441.0663,0.8786,634.2866,0.9608,328868,0.6834,2.0938,0.7413,0.6868,0.0029,0.0014,0.4717,0.9877,SAFAVI
316348,2251.885,888.2238,461.0983,0.8547,634.6548,0.9827,321905,0.614,1.9263,0.7839,0.7145,0.0028,0.0015,0.5105,0.9835,SAFAVI
307075,2120.0061,757.7748,517.7811,0.7301,625.2839,0.9861,311412,0.7108,1.4635,0.8586,0.8252,0.0025,0.0017,0.6809,0.9965,SAFAVI
342249,2263.8721,861.6223,507.2628,0.8083,660.1249,0.9805,349053,0.7618,1.6986,0.8392,0.7661,0.0025,0.0015,0.587,0.997,SAFAVI
319486,2155.209,811.8257,503.8588,0.7841,637.7948,0.9873,323609,0.6774,1.6112,0.8643,0.7856,0.0025,0.0016,0.6172,0.9945,SAFAVI
338159,2412.6431,885.6038,489.3434,0.8335,656.1688,0.966,350043,0.6469,1.8098,0.73,0.7409,0.0026,0.0014,0.549,0.9935,SAFAVI
336865,2580.1411,882.9647,488.4337,0.8331,654.9121,0.9601,350873,0.7419,1.8077,0.6359,0.7417,0.0026,0.0014,0.5501,0.9945,SAFAVI
343471,2252.614,836.8517,533.9788,0.77,661.3024,0.9752,352200,0.6598,1.5672,0.8506,0.7902,0.0024,0.0016,0.6245,0.9787,SAFAVI
305281,2094.0471,784.4472,497.3204,0.7734,623.4548,0.9875,309133,0.7156,1.5773,0.8749,0.7948,0.0026,0.0016,0.6317,0.9963,SAFAVI
343837,2401.0491,932.5298,474.1729,0.8611,661.6547,0.9685,355036,0.8021,1.9666,0.7495,0.7095,0.0027,0.0014,0.5034,0.9901,SAFAVI
368888,2340.272,900.6602,522.6354,0.8144,685.334,0.99,372629,0.7344,1.7233,0.8464,0.7609,0.0024,0.0014,0.579,0.9978,SAFAVI
304269,2135.521,799.3446,485.4948,0.7944,622.4205,0.9914,306911,0.6788,1.6465,0.8384,0.7787,0.0026,0.0016,0.6063,0.9983,SAFAVI
344693,2275.437,859.6257,513.2087,0.8022,662.4777,0.9834,350497,0.7568,1.675,0.8366,0.7707,0.0025,0.0015,0.5939,0.9948,SAFAVI
329844,2263.136,830.3763,511.5652,0.7877,648.0513,0.9747,338410,0.675,1.6232,0.8093,0.7804,0.0025,0.0016,0.6091,0.9887,SAFAVI
379392,2423.8159,923.5928,526.172,0.8219,695.0229,0.98,387151,0.7523,1.7553,0.8115,0.7525,0.0024,0.0014,0.5663,0.994,SAFAVI
369552,2425.3091,907.0522,520.784,0.8188,685.9506,0.9777,377965,0.7579,1.7417,0.7895,0.7562,0.0025,0.0014,0.5719,0.9961,SAFAVI
348682,2230.7729,868.1721,514.5999,0.8054,666.3,0.9939,350832,0.728,1.6871,0.8805,0.7675,0.0025,0.0015,0.589,0.9937,SAFAVI
333946,2397.759,899.7597,479.4367,0.8462,652.0684,0.9794,340983,0.6802,1.8767,0.7299,0.7247,0.0027,0.0014,0.5252,0.9857,SAFAVI
390524,2520.322,880.0991,570.349,0.7616,705.1458,0.9661,404228,0.7113,1.5431,0.7726,0.8012,0.0023,0.0015,0.6419,0.9906,SAFAVI
314958,2248.6421,868.9798,464.3831,0.8452,633.259,0.9764,322579,0.6113,1.8713,0.7827,0.7287,0.0028,0.0015,0.5311,0.9937,SAFAVI
260563,1975.374,762.5055,437.851,0.8187,575.9854,0.9871,263977,0.6648,1.7415,0.8391,0.7554,0.0029,0.0017,0.5706,0.9937,SAFAVI
305013,2128.178,791.0696,492.8919,0.7822,623.181,0.9855,309501,0.7714,1.605,0.8463,0.7878,0.0026,0.0016,0.6206,0.996,SAFAVI
309308,2247.3501,849.9919,470.8614,0.8325,627.5533,0.9662,320141,0.6401,1.8052,0.7696,0.7383,0.0027,0.0015,0.5451,0.984,SAFAVI
292394,2104.054,786.5365,476.3308,0.7958,610.1537,0.979,298663,0.6981,1.6512,0.83,0.7757,0.0027,0.0016,0.6018,0.9937,SAFAVI
299508,2159.3999,831.4197,466.0862,0.8281,617.5317,0.9714,308330,0.7548,1.7838,0.8071,0.7427,0.0028,0.0016,0.5517,0.9841,SAFAVI
438181,2603.1021,946.6895,593.0048,0.7795,746.9333,0.9774,448303,0.6904,1.5964,0.8126,0.789,0.0022,0.0014,0.6225,0.9938,SAFAVI
306542,2415.4199,885.6404,446.5649,0.8636,624.7411,0.9659,317373,0.6177,1.9832,0.6603,0.7054,0.0029,0.0015,0.4976,0.9869,SAFAVI
298963,2119.7129,722.8275,544.2319,0.6581,616.9696,0.9424,317248,0.6671,1.3282,0.8361,0.8536,0.0024,0.0018,0.7285,0.9676,SAFAVI
341948,2344.6541,915.7393,480.3995,0.8513,659.8346,0.9747,350834,0.607,1.9062,0.7817,0.7205,0.0027,0.0014,0.5192,0.9897,SAFAVI
266271,1979.91,765.7112,444.7476,0.814,582.2601,0.9917,268512,0.654,1.7217,0.8536,0.7604,0.0029,0.0017,0.5782,0.9955,SAFAVI
324322,2206.6931,836.2029,495.7765,0.8053,642.6038,0.986,328911,0.7366,1.6867,0.837,0.7685,0.0026,0.0015,0.5906,0.9961,SAFAVI
358061,2341.7161,898.2679,510.7881,0.8226,675.2018,0.9781,366070,0.6509,1.7586,0.8205,0.7517,0.0025,0.0014,0.565,0.9936,SAFAVI
305436,2113.0339,785.2101,497.2452,0.7739,623.613,0.9848,310166,0.6879,1.5791,0.8596,0.7942,0.0026,0.0016,0.6308,0.996,SAFAVI
324333,2251.9519,872.6161,480.502,0.8347,642.6147,0.9786,331440,0.7528,1.8161,0.8037,0.7364,0.0027,0.0015,0.5423,0.9849,SAFAVI
363949,2395.4839,910.101,514.1874,0.8251,680.7307,0.9783,372012,0.7982,1.77,0.797,0.748,0.0025,0.0014,0.5595,0.9902,SAFAVI
359736,2309.425,885.5075,519.3417,0.81,676.7792,0.9869,364513,0.6721,1.7051,0.8476,0.7643,0.0025,0.0014,0.5841,0.996,SAFAVI
346812,2241.5271,822.7707,541.0915,0.7533,664.5109,0.9836,352609,0.7827,1.5206,0.8674,0.8077,0.0024,0.0016,0.6523,0.9919,SAFAVI
291741,2173.8501,825.0677,453.8622,0.8351,609.472,0.9622,303203,0.6333,1.8179,0.7758,0.7387,0.0028,0.0016,0.5457,0.992,SAFAVI
285591,2033.105,769.5074,475.9642,0.7858,603.0139,0.9893,288679,0.6437,1.6167,0.8682,0.7836,0.0027,0.0017,0.6141,0.9928,SAFAVI
405080,2529.947,908.9462,572.9896,0.7763,718.1671,0.9643,420062,0.6678,1.5863,0.7953,0.7901,0.0022,0.0014,0.6243,0.9903,SAFAVI
324072,2286.123,910.458,458.4029,0.864,642.356,0.9674,334988,0.6596,1.9862,0.7792,0.7055,0.0028,0.0014,0.4978,0.9887,SAFAVI
417042,2416.6079,900.7124,591.0679,0.7546,728.6936,0.9916,420594,0.6972,1.5239,0.8974,0.809,0.0022,0.0014,0.6545,0.9974,SAFAVI
353934,2500.2959,1036.5886,444.3591,0.9035,671.2993,0.9426,375480,0.6608,2.3328,0.7115,0.6476,0.0029,0.0013,0.4194,0.9783,SAFAVI
396005,2696.511,1070.647,481.6583,0.8931,710.0769,0.9431,419899,0.5898,2.2228,0.6844,0.6632,0.0027,0.0012,0.4399,0.9777,SAFAVI
429984,2502.5491,919.503,597.7715,0.7598,739.9139,0.9896,434508,0.6716,1.5382,0.8628,0.8047,0.0021,0.0014,0.6475,0.996,SAFAVI
314398,2301.7771,901.9976,449.2205,0.8672,632.6958,0.9603,327390,0.7426,2.0079,0.7457,0.7014,0.0029,0.0014,0.492,0.9879,SAFAVI
406895,2607.74,942.4899,555.5389,0.8078,719.7741,0.972,418597,0.7873,1.6965,0.7519,0.7637,0.0023,0.0014,0.5832,0.9895,SAFAVI
301865,2105.5049,781.5297,494.9785,0.7739,619.9568,0.9891,305204,0.6645,1.5789,0.8557,0.7933,0.0026,0.0016,0.6293,0.9936,SAFAVI
287242,2113.79,813.7664,452.3801,0.8312,604.7544,0.9777,293808,0.6455,1.7989,0.8079,0.7432,0.0028,0.0016,0.5523,0.9935,SAFAVI
325494,2306.311,852.4514,502.0418,0.8082,643.7638,0.9389,346689,0.6117,1.698,0.769,0.7552,0.0026,0.0015,0.5703,0.9684,SAFAVI
356651,2280.439,835.3093,546.3404,0.7564,673.871,0.9889,360665,0.7884,1.5289,0.8618,0.8067,0.0023,0.0015,0.6508,0.995,SAFAVI
348293,2552.9199,855.3557,526.3486,0.7882,665.9282,0.9701,359035,0.7715,1.6251,0.6716,0.7785,0.0025,0.0015,0.6061,0.985,SAFAVI
390961,2480.5339,991.6502,505.0957,0.8606,705.5402,0.9847,397037,0.6254,1.9633,0.7985,0.7115,0.0025,0.0013,0.5062,0.9938,SAFAVI
265688,2372.804,888.2209,387.3163,0.8999,581.6223,0.9603,276661,0.5237,2.2933,0.593,0.6548,0.0033,0.0015,0.4288,0.9833,SAFAVI
371994,2623.8569,951.4442,502.8416,0.8489,688.2133,0.9679,384342,0.7634,1.8921,0.679,0.7233,0.0026,0.0014,0.5232,0.99,SAFAVI
340970,2301.739,902.88,483.9293,0.8442,658.8903,0.9895,344574,0.6506,1.8657,0.8087,0.7298,0.0026,0.0014,0.5326,0.9936,SAFAVI
330662,2226.217,852.117,495.9751,0.8132,648.8543,0.9801,337365,0.6636,1.7181,0.8384,0.7615,0.0026,0.0015,0.5798,0.9962,SAFAVI
379834,2640.3721,937.067,524.6108,0.8286,695.4277,0.9692,391899,0.7519,1.7862,0.6847,0.7421,0.0025,0.0014,0.5508,0.9838,SAFAVI
354939,2431.9409,902.0753,504.1099,0.8293,672.2517,0.9701,365893,0.6958,1.7894,0.7541,0.7452,0.0025,0.0014,0.5554,0.9938,SAFAVI
376345,2531.1399,876.8118,553.4316,0.7756,692.2264,0.9688,388480,0.664,1.5843,0.7382,0.7895,0.0023,0.0015,0.6233,0.9875,SAFAVI
348611,2413.0229,902.8517,498.4926,0.8338,666.2322,0.9357,372583,0.6711,1.8112,0.7524,0.7379,0.0026,0.0014,0.5445,0.9862,SAFAVI
318189,2250.4331,848.323,483.1063,0.822,636.4989,0.9784,325221,0.6359,1.756,0.7895,0.7503,0.0027,0.0015,0.563,0.9885,SAFAVI
